back_test_date,cal_beta_date,hold_period,Hedge_return,Stock_retrun,Future_retrun
60,145,25,-119590.34251968781,-175999.9999999998,56409.65748031198
60,145,30,-120402.22508144965,-167999.99999999997,47597.77491855032
60,145,35,-108871.20301473417,-157999.99999999983,49128.79698526566
60,145,40,-88306.80452210168,-162000.0000000001,73693.1954778984
60,145,45,-134129.3509161062,-209999.9999999998,75870.6490838936
60,145,50,-107434.90904277307,-159999.9999999998,52565.090957226734
60,145,55,-83546.9947261211,-123999.99999999984,40453.00527387873
60,150,5,9768.899121108581,-17999.99999999997,27768.899121108552
60,150,10,-854.9825935213594,-19999.999999999927,19145.017406478568
60,150,15,21594.199813433454,0.0,21594.199813433454
60,150,20,-76909.90304914949,-134000.0,57090.09695085051
60,150,25,-118806.41646857368,-175999.9999999998,57193.58353142613
60,150,30,-119740.75792493054,-167999.99999999997,48259.24207506943
60,150,35,-108188.459216297,-157999.99999999983,49811.54078370283
60,150,40,-87282.68882444593,-162000.0000000001,74717.31117555416
60,150,45,-133074.9751055003,-209999.9999999998,76925.02489449947
60,150,50,-106704.41100358649,-159999.9999999998,53295.58899641331
60,150,55,-82984.8185652196,-123999.99999999984,41015.18143478024
60,155,5,9611.55559017693,-17999.99999999997,27611.5555901769
60,155,10,-963.4616738531186,-19999.999999999927,19036.53832614681
60,155,15,21471.843229131322,0.0,21471.843229131322
60,155,20,-77233.38571212077,-134000.0,56766.61428787922
60,155,25,-119130.48550495214,-175999.9999999998,56869.514495047646
60,155,30,-120014.20339048753,-167999.99999999997,47985.79660951244
60,155,35,-108470.70028296197,-157999.99999999983,49529.29971703785
60,155,40,-87706.05042444338,-162000.0000000001,74293.9495755567
60,155,45,-133510.84600485137,-209999.9999999998,76489.15399514843
60,155,50,-107006.39330829382,-159999.9999999998,52993.60669170598
60,155,55,-83217.21789227269,-123999.99999999984,40782.78210772716
60,160,5,9200.376400502151,-17999.99999999997,27200.376400502122
60,160,10,-1246.945463007778,-19999.999999999927,18753.05453699215
60,160,15,21152.09394622895,0.0,21152.09394622895
60,160,20,-78078.72926356396,-134000.0,55921.27073643605
60,160,25,-119977.36140120158,-175999.9999999998,56022.63859879822
60,160,30,-120728.78685179811,-167999.99999999997,47271.21314820186
60,160,35,-109208.26891636617,-157999.99999999983,48791.731083633655
60,160,40,-88812.40337454967,-162000.0000000001,73187.59662545042
60,160,45,-134649.8889774908,-209999.9999999998,75350.111022509
60,160,50,-107795.55088350814,-159999.9999999998,52204.449116491654
60,160,55,-83824.53721714637,-123999.99999999984,40175.46278285348
60,165,5,8833.068513568662,-17999.99999999997,26833.068513568633
60,165,10,-1500.1825776016776,-19999.999999999927,18499.81742239825
60,165,15,20866.460732290605,0.0,20866.460732290605
60,165,20,-78833.87777645208,-134000.0,55166.12222354793
60,165,25,-120733.87876335776,-175999.9999999998,55266.12123664203
60,165,30,-121367.12689381048,-167999.99999999997,46632.873106189494
60,165,35,-109867.14169739967,-157999.99999999983,48132.85830260016
60,165,40,-89800.71254609992,-162000.0000000001,72199.28745390016
60,165,45,-135667.40026675997,-209999.9999999998,74332.59973323981
60,165,50,-108500.50825656684,-159999.9999999998,51499.491743432955
60,165,55,-84367.05781039348,-123999.99999999984,39632.942189606365
60,170,5,8704.47863749124,-17999.99999999997,26704.47863749121
60,170,10,-1588.8377095556752,-19999.999999999927,18411.162290444252
60,170,15,20766.46413300556,0.0,20766.46413300556
60,170,20,-79098.24578254911,-134000.0,54901.75421745088
60,170,25,-120998.72598638429,-175999.9999999998,55001.274013615504
60,170,30,-121590.60172192515,-167999.99999999997,46409.39827807482
60,170,35,-110097.80477945655,-157999.99999999983,47902.195220543275
60,170,40,-90146.70716918525,-162000.0000000001,71853.29283081484
60,170,45,-136023.61818434088,-209999.9999999998,73976.3818156589
60,170,50,-108747.30497524957,-159999.9999999998,51252.69502475022
60,170,55,-84556.98745344447,-123999.99999999984,39443.01254655537
60,175,5,8547.956765993273,-17999.99999999997,26547.956765993244
60,175,10,-1696.7503041909185,-19999.999999999927,18303.24969580901
60,175,15,20644.746503741302,0.0,20644.746503741302
60,175,20,-79420.03919538035,-134000.0,54579.96080461965
60,175,25,-121321.10271053787,-175999.9999999998,54678.89728946192
60,175,30,-121862.61923524895,-167999.99999999997,46137.38076475102
60,175,35,-110378.57196261565,-157999.99999999983,47621.42803738418
60,175,40,-90567.85794392388,-162000.0000000001,71432.1420560762
60,175,45,-136457.2129339564,-209999.9999999998,73542.7870660434
60,175,50,-109047.71030626122,-159999.9999999998,50952.28969373858
60,175,55,-84788.17317420358,-123999.99999999984,39211.82682579626
60,180,5,8455.023566986238,-17999.99999999997,26455.02356698621
60,180,10,-1760.8222612703066,-19999.999999999927,18239.17773872962
60,180,15,20572.47795395446,0.0,20572.47795395446
60,180,20,-79611.1006169414,-134000.0,54388.8993830586
60,180,25,-121512.51046700205,-175999.9999999998,54487.489532997744
60,180,30,-122024.1267450761,-167999.99999999997,45975.873254923885
60,180,35,-110545.27449598975,-157999.99999999983,47454.72550401007
60,180,40,-90817.91174398505,-162000.0000000001,71182.08825601503
60,180,45,-136714.65521195106,-209999.9999999998,73285.34478804874
60,180,50,-109226.0727813741,-159999.9999999998,50773.9272186257
60,180,55,-84925.43724081149,-123999.99999999984,39074.56275918835
60,185,5,9076.357366662996,-17999.99999999997,27076.357366662967
60,185,10,-1332.449268946577,-19999.999999999927,18667.55073105335
60,185,15,21055.65181556645,0.0,21055.65181556645
60,185,20,-78333.70007226433,-134000.0,55666.299927735665
60,185,25,-120232.79439263674,-175999.9999999998,55767.205607363045
60,185,30,-120944.31806712852,-167999.99999999997,47055.68193287145
60,185,35,-109430.73287271865,-157999.99999999983,48569.26712728118
60,185,40,-89146.0993090784,-162000.0000000001,72853.90069092168
60,185,45,-134993.444810362,-209999.9999999998,75006.55518963777
60,185,50,-108033.57499193237,-159999.9999999998,51966.42500806743
60,185,55,-84007.71564104047,-123999.99999999984,39992.28435895937
60,190,5,8923.788751424345,-17999.99999999997,26923.788751424316
60,190,10,-1437.636326657699,-19999.999999999927,18562.363673342228
60,190,15,20937.00839551751,0.0,20937.00839551751
60,190,20,-78647.36598309659,-134000.0,55352.6340169034
60,190,25,-120547.02888215934,-175999.9999999998,55452.971117840454
60,190,30,-121209.46526305258,-167999.99999999997,46790.53473694738
60,190,35,-109704.40874899767,-157999.99999999983,48295.59125100216
60,190,40,-89556.61312349694,-162000.0000000001,72443.38687650315
60,190,45,-135416.0883035076,-209999.9999999998,74583.9116964922
60,190,50,-108326.3930174525,-159999.9999999998,51673.60698254729
60,190,55,-84233.06232864142,-123999.99999999984,39766.93767135843
60,195,5,8345.794655875387,-17999.99999999997,26345.794655875357
60,195,10,-1836.1291502970416,-19999.999999999927,18163.870849702886
60,195,15,20487.537210655835,0.0,20487.537210655835
60,195,20,-79835.66440313825,-134000.0,54164.33559686176
60,195,25,-121737.48131746391,-175999.9999999998,54262.51868253589
60,195,30,-122213.95438065879,-167999.99999999997,45786.04561934118
60,195,35,-110741.2080955476,-157999.99999999983,47258.79190445222
60,195,40,-91111.81214332183,-162000.0000000001,70888.18785667825
60,195,45,-137017.23964894135,-209999.9999999998,72982.76035105844
60,195,50,-109435.71087785393,-159999.9999999998,50564.28912214587
60,195,55,-85086.77037784354,-123999.99999999984,38913.2296221563
65,5,5,-11987.140297101829,-5999.999999999872,-5987.140297101956
65,5,10,-23992.55330808803,-23999.999999999844,7.446691911811572
65,5,15,-27854.226286042576,-25999.9999999998,-1854.226286042775
65,5,20,-7325.511160303551,-5999.999999999872,-1325.511160303679
65,5,25,-133662.86518304245,-139999.99999999985,6337.134816957405
65,5,30,-175640.5251073068,-181999.99999999968,6359.474892692874
65,5,35,-169569.21831246794,-173999.99999999985,4430.781687531915
65,5,40,-159234.11717643598,-163999.9999999997,4765.882823563741
65,5,45,-157857.6056161034,-167999.99999999997,10142.394383896573
65,5,50,-205381.0173337467,-215999.99999999965,10618.982666252952
65,5,55,-160482.00129334227,-165999.99999999965,5517.998706657388
65,5,60,-127133.02361394964,-129999.99999999971,2866.9763860500625
65,10,5,-17280.394568649845,-5999.999999999872,-11280.394568649974
65,10,10,-23985.96965849656,-23999.999999999844,14.03034150328321
65,10,15,-29493.55503432051,-25999.9999999998,-3493.5550343207096
65,10,20,-8497.40078758658,-5999.999999999872,-2497.4007875867082
65,10,25,-128060.179380695,-139999.99999999985,11939.820619304859
65,10,30,-170018.08835618492,-181999.99999999968,11981.911643814772
65,10,35,-165651.94680553876,-173999.99999999985,8348.053194461101
65,10,40,-155020.5814378903,-163999.9999999997,8979.41856210942
65,10,45,-148890.6748725109,-167999.99999999997,19109.325127489086
65,10,50,-195992.7330162996,-215999.99999999965,20007.266983700043
65,10,55,-155603.51694605735,-165999.99999999965,10396.483053942302
65,10,60,-124598.31852123076,-129999.99999999971,5401.681478768949
65,15,5,-9782.017430624463,-5999.999999999872,-3782.0174306245917
65,15,10,-23995.295998220463,-23999.999999999844,4.704001779379538
65,15,15,-27171.296443066374,-25999.9999999998,-1171.2964430665743
65,15,20,-6837.312316730199,-5999.999999999872,-837.3123167303277
65,15,25,-135996.89448574424,-139999.99999999985,4003.1055142556224
65,15,30,-177982.7824804059,-181999.99999999968,4017.2175195937825
65,15,35,-171201.1189412665,-173999.99999999985,2798.88105873337
65,15,40,-160989.43886119407,-163999.9999999997,3010.561138805642
65,15,45,-161593.14957647922,-167999.99999999997,6406.850423520748
65,15,50,-209292.09346259834,-215999.99999999965,6707.906537401316
65,15,55,-162514.33468147623,-165999.99999999965,3485.6653185234027
65,15,60,-128188.95931493695,-129999.99999999971,1811.0406850627687
65,20,5,-34213.08569393532,-5999.999999999872,-28213.08569393545
65,20,10,-23964.909097395477,-23999.999999999844,35.09090260436537
65,20,15,-34737.634748494755,-25999.9999999998,-8737.634748494955
65,20,20,-12246.18066358265,-5999.999999999872,-6246.18066358278
65,20,25,-110137.6418836578,-139999.99999999985,29862.358116342057
65,20,30,-152032.36917584436,-181999.99999999968,29967.63082415531
65,20,35,-153120.91295038347,-173999.99999999985,20879.087049616384
65,20,40,-141541.82233318544,-163999.9999999997,22458.17766681426
65,20,45,-120206.19065281094,-167999.99999999997,47793.80934718903
65,20,50,-165960.37288612916,-215999.99999999965,50039.6271138705
65,20,55,-139997.6411701413,-165999.99999999965,26002.358829858353
65,20,60,-116490.00249730676,-129999.99999999971,13509.997502692953
65,25,5,-34427.03826488706,-5999.999999999872,-28427.038264887186
65,25,10,-23964.642987232604,-23999.999999999844,35.35701276724042
65,25,15,-34803.8961790507,-25999.9999999998,-8803.896179050904
65,25,20,-12293.548272574455,-5999.999999999872,-6293.548272574582
65,25,25,-109911.18213505093,-139999.99999999985,30088.817864948927
65,25,30,-151805.11109674888,-181999.99999999968,30194.888903250812
65,25,35,-152962.57740347268,-173999.99999999985,21037.42259652718
65,25,40,-141371.51182894525,-163999.9999999997,22628.488171054447
65,25,45,-119843.74861097478,-167999.99999999997,48156.25138902519
65,25,50,-165580.899793869,-215999.99999999965,50419.10020613066
65,25,55,-139800.4535394507,-165999.99999999965,26199.546460548947
65,25,60,-116387.55008459976,-129999.99999999971,13612.449915399942
65,30,5,-33949.758148418245,-5999.999999999872,-27949.758148418372
65,30,10,-23965.23661921826,-23999.999999999844,34.76338078158324
65,30,15,-34656.08181462193,-25999.9999999998,-8656.08181462213
65,30,20,-12187.88177912738,-5999.999999999872,-6187.881779127508
65,30,25,-110416.36295484565,-139999.99999999985,29583.63704515421
65,30,30,-152312.07281250056,-181999.99999999968,29687.927187499117
65,30,35,-153315.78843493902,-173999.99999999985,20684.211565060836
65,30,40,-141751.4362997662,-163999.9999999997,22248.563700233506
65,30,45,-120652.2753754406,-167999.99999999997,47347.72462455937
65,30,50,-166427.41900541692,-215999.99999999965,49572.58099458275
65,30,55,-140240.33484082308,-165999.99999999965,25759.665159176573
65,30,60,-116616.098399078,-129999.99999999971,13383.901600921718
65,35,5,-43290.43527021945,-5999.999999999872,-37290.43527021958
65,35,10,-23953.61886160409,-23999.999999999844,46.38113839575326
65,35,15,-37548.90346055291,-25999.9999999998,-11548.903460553109
65,35,20,-14255.842634451546,-5999.999999999872,-8255.842634451674
65,35,25,-100529.65122517798,-139999.99999999985,39470.348774821876
65,35,30,-142390.50780999032,-181999.99999999968,39609.492190009354
65,35,35,-146403.22265450156,-173999.99999999985,27596.77734549829
65,35,40,-134316.0714266906,-163999.9999999997,29683.928573309084
65,35,45,-104828.88950492666,-167999.99999999997,63171.11049507331
65,35,50,-149860.49664759537,-215999.99999999965,66139.50335240427
65,35,55,-131631.57644871526,-165999.99999999965,34368.42355128438
65,35,60,-112143.26171761846,-129999.99999999971,17856.738282381248
65,40,5,-42044.32187514895,-5999.999999999872,-36044.32187514908
65,40,10,-23955.168753886515,-23999.999999999844,44.831246113328675
65,40,15,-37162.98028222883,-25999.9999999998,-11162.980282229035
65,40,20,-13979.961808179716,-5999.999999999872,-7979.9618081798435
65,40,25,-101848.60955752249,-139999.99999999985,38151.39044247736
65,40,30,-143714.11581918213,-181999.99999999968,38285.88418081755
65,40,35,-147325.40856254502,-173999.99999999985,26674.591437454823
65,40,40,-135308.00248744327,-163999.9999999997,28691.99751255645
65,40,45,-106939.84279359085,-167999.99999999997,61060.15720640911
65,40,50,-152070.64304233485,-215999.99999999965,63929.35695766479
65,40,55,-132780.04662999292,-165999.99999999965,33219.95337000672
65,40,60,-112739.97024635247,-129999.99999999971,17260.02975364724
65,45,5,-38834.913622940796,-5999.999999999872,-32834.91362294093
65,45,10,-23959.160555195227,-23999.999999999844,40.83944480461571
65,45,15,-36169.0217563584,-25999.9999999998,-10169.021756358597
65,45,20,-13269.421175228154,-5999.999999999872,-7269.421175228282
65,45,25,-105245.63247124031,-139999.99999999985,34754.36752875954
65,45,30,-147123.1141368261,-181999.99999999968,34876.88586317357
65,45,35,-149700.5303412314,-173999.99999999985,24299.469658768445
65,45,40,-137862.7553250219,-163999.9999999997,26137.244674977825
65,45,45,-112376.67617606286,-167999.99999999997,55623.32382393711
65,45,50,-157762.9517085647,-215999.99999999965,58237.04829143493
65,45,55,-135737.97139975193,-165999.99999999965,30262.028600247726
65,45,60,-114276.81375020836,-129999.99999999971,15723.186249791348
65,50,5,-33952.24474795352,-5999.999999999872,-27952.244747953646
65,50,10,-23965.23352643277,-23999.999999999844,34.76647356707486
65,50,15,-34656.851918209344,-25999.9999999998,-8656.851918209546
65,50,20,-12188.432294944889,-5999.999999999872,-6188.432294945017
65,50,25,-110413.73099439227,-139999.99999999985,29586.269005607584
65,50,30,-152309.4315736907,-181999.99999999968,29690.568426308968
65,50,35,-153313.9482275715,-173999.99999999985,20686.05177242836
65,50,40,-141749.45691705158,-163999.9999999997,22250.54308294815
65,50,45,-120648.063001601,-167999.99999999997,47351.93699839897
65,50,50,-166423.00869330583,-215999.99999999965,49576.99130669382
65,50,55,-140238.04308677377,-165999.99999999965,25761.956913225873
65,50,60,-116614.90767666372,-129999.99999999971,13385.092323335997
65,55,5,-30010.94772193748,-5999.999999999872,-24010.947721937606
65,55,10,-23970.13563716164,-23999.999999999844,29.864362838203657
65,55,15,-33436.226346719304,-25999.9999999998,-7436.2263467195025
65,55,20,-11315.856585205012,-5999.999999999872,-5315.856585205141
65,55,25,-114585.42722466544,-139999.99999999985,25414.572775334404
65,55,30,-156495.83413615054,-181999.99999999968,25504.16586384915
65,55,35,-156230.7041112525,-173999.99999999985,17769.29588874734
65,55,40,-144886.807783532,-163999.9999999997,19113.192216467727
65,55,45,-127324.73781432965,-167999.99999999997,40675.262185670326
65,55,50,-173413.41859268252,-215999.99999999965,42586.58140731712
